time,station_id,temperature,pressure,humidity,wind_direction,wind_speed
2018-04-16 09:00:00,london_grid_409,12.85,1013.6652,44.0,240.26,11.87
2018-04-16 10:00:00,london_grid_409,12.97,1010.0105,53.0,229.08,16.68
2018-04-16 11:00:00,london_grid_409,13.45,1010.21,52.0,224.82,17.5
2018-04-16 12:00:00,london_grid_409,13.98,1011.0806,50.0,221.12,17.95
2018-04-16 13:00:00,london_grid_409,16.42,1015.3235,30.0,218.8,14.12
2018-04-16 14:00:00,london_grid_409,16.52,1015.2947,30.0,217.5,14.73
2018-04-16 15:00:00,london_grid_409,15.16,1011.1679,46.0,216.93,20.12
2018-04-16 16:00:00,london_grid_409,14.16,1011.337,48.0,213.1,19.83
2018-04-16 17:00:00,london_grid_409,15.01,1016.075,31.0,214.24,20.32
2018-04-16 18:00:00,london_grid_409,12.78,1012.3708,53.0,210.01,18.53
2018-04-16 19:00:00,london_grid_409,12.04,1012.7448,57.0,202.45,17.26
2018-04-16 20:00:00,london_grid_409,11.41,1013.0268,62.0,192.4,16.42
2018-04-16 21:00:00,london_grid_409,10.97,1013.3188,67.0,184.93,16.25
2018-04-16 22:00:00,london_grid_409,10.8,1013.7098,67.0,183.84,16.49
2018-04-16 23:00:00,london_grid_409,10.86,1013.9185,68.0,183.21,16.45
2018-04-17 00:00:00,london_grid_409,12.28,1018.1477,62.0,190.73,15.85
2018-04-17 01:00:00,london_grid_409,11.12,1013.9259,68.0,186.98,16.72
2018-04-17 02:00:00,london_grid_409,11.14,1013.8005,67.0,189.23,17.13
2018-04-17 03:00:00,london_grid_409,11.0,1013.7634,67.0,190.61,17.63
2018-04-17 04:00:00,london_grid_409,10.38,1013.3594,71.0,189.69,17.99
2018-04-17 05:00:00,london_grid_409,11.41,1017.9111,59.0,193.45,17.36
2018-04-17 06:00:00,london_grid_409,10.48,1014.1961,68.0,192.0,19.34
2018-04-17 07:00:00,london_grid_409,11.43,1014.6555,63.0,195.5,20.63
2018-04-17 08:00:00,london_grid_409,12.82,1015.056,57.0,199.33,22.3
2018-04-17 09:00:00,london_grid_409,14.3,1015.3682,52.0,202.19,24.09
2018-04-17 10:00:00,london_grid_409,16.82,1019.9947,31.0,196.81,18.59
2018-04-17 11:00:00,london_grid_409,17.97,1020.1364,30.0,200.69,19.85
2018-04-17 12:00:00,london_grid_409,17.57,1016.1137,47.0,203.94,28.28
2018-04-17 13:00:00,london_grid_409,18.05,1016.384,49.0,207.2,28.42
2018-04-17 14:00:00,london_grid_409,18.22,1016.7213,52.0,209.79,27.79
2018-04-17 15:00:00,london_grid_409,18.14,1017.0553,56.0,211.65,26.61
2018-04-17 16:00:00,london_grid_409,17.59,1017.087,57.0,210.57,26.63
2018-04-17 17:00:00,london_grid_409,18.22,1021.695,48.0,210.57,24.81
2018-04-17 18:00:00,london_grid_409,16.29,1018.0679,64.0,208.19,23.73
2018-04-17 19:00:00,london_grid_409,15.62,1018.6516,68.0,207.08,21.59
2018-04-17 20:00:00,london_grid_409,15.02,1019.2821,71.0,206.24,19.36
2018-04-17 21:00:00,london_grid_409,14.5,1019.9495,74.0,205.63,17.53
2018-04-17 22:00:00,london_grid_409,16.4,1024.6283,63.0,200.79,17.48
2018-04-17 23:00:00,london_grid_409,14.43,1020.9377,75.0,200.61,16.81
2018-04-18 00:00:00,london_grid_409,15.62,1025.4195,70.0,207.11,16.4
2018-04-18 01:00:00,london_grid_409,13.69,1021.4924,81.0,204.82,15.65
2018-04-18 02:00:00,london_grid_409,14.77,1025.8712,74.0,208.17,14.24
2018-04-18 03:00:00,london_grid_409,12.93,1021.953,83.0,204.2,13.91
2018-04-18 04:00:00,london_grid_409,12.37,1022.1221,82.0,201.45,12.55
2018-04-18 05:00:00,london_grid_409,12.12,1022.5814,83.0,200.69,11.43
2018-04-18 06:00:00,london_grid_409,13.67,1027.1894,73.0,203.84,9.77
2018-04-18 07:00:00,london_grid_409,13.65,1023.3356,77.0,196.62,9.48
2018-04-18 08:00:00,london_grid_409,15.42,1023.5361,71.0,191.32,8.94
2018-04-18 09:00:00,london_grid_409,17.33,1023.112,65.0,184.41,9.34
2018-04-18 10:00:00,london_grid_409,19.3,1028.34,48.0,185.2,7.27
2018-04-18 11:00:00,london_grid_409,20.46,1024.1025,54.0,173.14,10.83
2018-04-18 12:00:00,london_grid_409,22.58,1027.9525,33.0,166.04,9.01
2018-04-18 13:00:00,london_grid_409,22.49,1023.4668,42.0,154.18,13.92
2018-04-18 14:00:00,london_grid_409,22.9,1023.0293,36.0,148.92,15.72
2018-04-18 15:00:00,london_grid_409,22.88,1022.6254,34.0,145.49,16.91
2018-04-18 16:00:00,london_grid_409,22.77,1021.9207,35.0,137.96,16.97
2018-04-18 17:00:00,london_grid_409,21.87,1021.796,43.0,135.07,16.52
2018-04-18 18:00:00,london_grid_409,20.79,1021.7252,51.0,132.39,15.77
2018-04-18 19:00:00,london_grid_409,19.73,1021.6256,57.0,130.01,15.06
2018-04-18 20:00:00,london_grid_409,18.8,1021.5182,60.0,128.86,14.41
2018-04-18 21:00:00,london_grid_409,18.06,1021.4498,63.0,130.22,13.79
2018-04-18 22:00:00,london_grid_409,17.39,1021.293,64.0,131.26,13.0
2018-04-18 23:00:00,london_grid_409,16.83,1021.0873,64.0,133.12,12.17
2018-04-19 00:00:00,london_grid_409,16.35,1020.818,65.0,135.65,11.41
2018-04-19 01:00:00,london_grid_409,15.94,1020.4862,68.0,138.64,10.78
2018-04-19 02:00:00,london_grid_409,15.52,1020.1566,72.0,141.98,10.19
2018-04-19 03:00:00,london_grid_409,15.02,1019.9095,76.0,145.75,9.49
2018-04-19 04:00:00,london_grid_409,14.09,1019.7394,70.0,146.44,7.94
2018-04-19 05:00:00,london_grid_409,13.77,1019.7077,73.0,152.84,7.04
2018-04-19 06:00:00,london_grid_409,13.77,1019.7077,73.0,152.84,7.04
2018-04-19 07:00:00,london_grid_409,13.77,1019.7077,73.0,152.84,7.04
2018-04-19 08:00:00,london_grid_409,17.74,1019.7765,61.0,171.91,5.76
2018-04-19 09:00:00,london_grid_409,20.06,1019.81,53.0,172.21,5.67
2018-04-19 10:00:00,london_grid_409,23.62,1023.7997,26.0,160.7,3.2
2018-04-19 11:00:00,london_grid_409,24.4,1019.7362,39.0,159.16,4.51
2018-04-19 12:00:00,london_grid_409,25.76,1019.6139,36.0,155.07,4.63
2018-04-19 13:00:00,london_grid_409,26.52,1019.3472,34.0,158.84,5.05
2018-04-19 14:00:00,london_grid_409,26.73,1019.0101,33.0,167.19,5.75
2018-04-19 15:00:00,london_grid_409,26.49,1018.7047,33.0,176.18,6.69
2018-04-19 16:00:00,london_grid_409,26.42,1018.4659,35.0,179.9,9.68
2018-04-19 17:00:00,london_grid_409,25.24,1018.6419,41.0,188.42,10.37
2018-04-19 18:00:00,london_grid_409,23.82,1018.8797,48.0,196.64,10.44
2018-04-19 19:00:00,london_grid_409,25.26,1023.088,32.0,207.7,11.96
2018-04-19 20:00:00,london_grid_409,20.93,1019.2243,58.0,214.34,8.61
2018-04-19 21:00:00,london_grid_409,19.74,1019.3792,63.0,224.73,7.45
2018-04-19 22:00:00,london_grid_409,19.19,1019.246,65.0,224.21,8.45
2018-04-19 23:00:00,london_grid_409,18.47,1019.192,69.0,237.77,7.11
2018-04-20 00:00:00,london_grid_409,17.85,1019.0615,73.0,251.29,6.29
2018-04-20 01:00:00,london_grid_409,17.28,1018.8602,77.0,257.91,5.92
2018-04-20 02:00:00,london_grid_409,16.73,1018.6775,79.0,259.46,5.72
2018-04-20 03:00:00,london_grid_409,16.15,1018.623,81.0,261.84,5.7
2018-04-20 04:00:00,london_grid_409,15.81,1018.7029,83.0,255.2,5.98
2018-04-20 05:00:00,london_grid_409,17.47,1022.9849,70.0,268.94,5.86
2018-04-20 06:00:00,london_grid_409,17.26,1023.2489,68.0,279.84,6.31
2018-04-20 07:00:00,london_grid_409,17.48,1022.8107,65.0,290.73,6.47
2018-04-20 08:00:00,london_grid_409,17.95,1019.5685,69.0,300.92,7.31
2018-04-20 09:00:00,london_grid_409,19.63,1019.7018,62.0,309.23,7.63
2018-04-20 10:00:00,london_grid_409,21.23,1019.47,54.0,316.03,7.32
2018-04-20 11:00:00,london_grid_409,22.69,1019.5166,50.0,314.57,7.14
2018-04-20 12:00:00,london_grid_409,23.85,1019.4672,46.0,312.01,6.81
2018-04-20 13:00:00,london_grid_409,24.6,1019.273,43.0,311.13,6.48
2018-04-20 14:00:00,london_grid_409,24.94,1018.9966,41.0,313.61,6.46
2018-04-20 15:00:00,london_grid_409,26.57,1022.6904,23.0,309.82,5.83
2018-04-20 16:00:00,london_grid_409,25.17,1018.3634,40.0,331.64,7.22
2018-04-20 17:00:00,london_grid_409,24.01,1017.7329,47.0,338.82,8.9
2018-04-20 18:00:00,london_grid_409,22.86,1017.8838,53.0,350.39,9.31
2018-04-20 19:00:00,london_grid_409,21.61,1018.6086,58.0,13.96,8.82
2018-04-20 20:00:00,london_grid_409,19.87,1019.0023,65.0,41.6,9.43
2018-04-20 21:00:00,london_grid_409,18.27,1019.4016,70.0,62.55,10.78
2018-04-20 22:00:00,london_grid_409,17.44,1019.2826,69.0,69.61,12.0
2018-04-20 23:00:00,london_grid_409,20.4,1023.1659,53.0,83.83,12.2
2018-04-21 00:00:00,london_grid_409,19.25,1023.0607,52.0,97.51,12.67
2018-04-21 01:00:00,london_grid_409,14.98,1018.9558,65.0,90.24,11.07
2018-04-21 02:00:00,london_grid_409,14.47,1018.731,65.0,91.93,10.7
2018-04-21 03:00:00,london_grid_409,16.96,1022.5623,47.0,97.68,10.67
2018-04-21 04:00:00,london_grid_409,13.48,1018.6142,62.0,94.96,9.49
2018-04-21 05:00:00,london_grid_409,13.11,1018.4845,64.0,96.03,9.59
2018-04-21 06:00:00,london_grid_409,13.26,1018.3507,66.0,98.74,9.74
2018-04-21 07:00:00,london_grid_409,14.17,1018.2035,64.0,103.87,9.79
2018-04-21 08:00:00,london_grid_409,15.66,1018.0265,61.0,110.88,9.76
2018-04-21 09:00:00,london_grid_409,17.46,1017.8019,57.0,119.05,9.62
2018-04-21 10:00:00,london_grid_409,19.38,1017.3491,53.0,128.09,9.39
2018-04-21 11:00:00,london_grid_409,21.14,1016.9359,50.0,135.34,9.47
2018-04-21 12:00:00,london_grid_409,22.58,1016.35,47.0,141.04,10.07
2018-04-21 13:00:00,london_grid_409,25.86,1019.4298,24.0,151.03,8.48
2018-04-21 14:00:00,london_grid_409,26.44,1018.5434,22.0,152.7,9.95
2018-04-21 15:00:00,london_grid_409,23.96,1013.955,44.0,147.52,13.78
2018-04-21 16:00:00,london_grid_409,23.76,1013.6731,45.0,140.96,13.17
2018-04-21 17:00:00,london_grid_409,22.73,1013.1594,50.0,138.69,13.98
2018-04-21 18:00:00,london_grid_409,21.53,1012.6802,55.0,136.38,14.66
2018-04-21 19:00:00,london_grid_409,20.41,1012.2106,59.0,134.49,15.1
2018-04-21 20:00:00,london_grid_409,19.47,1011.801,63.0,134.31,15.18
2018-04-21 21:00:00,london_grid_409,18.77,1011.5207,66.0,137.52,14.83
2018-04-21 22:00:00,london_grid_409,17.4,1011.0424,68.0,132.99,13.95
2018-04-21 23:00:00,london_grid_409,19.5,1014.6056,61.0,140.46,12.75
2018-04-22 00:00:00,london_grid_409,17.53,1009.8824,67.0,151.38,14.92
2018-04-22 01:00:00,london_grid_409,17.62,1009.043,64.0,160.78,15.63
2018-04-22 02:00:00,london_grid_409,17.52,1008.145,62.0,168.94,16.14
2018-04-22 03:00:00,london_grid_409,17.1,1007.3514,63.0,175.64,16.09
2018-04-22 04:00:00,london_grid_409,18.69,1011.3671,50.0,175.41,12.81
2018-04-22 05:00:00,london_grid_409,17.75,1011.0866,55.0,184.26,13.92
2018-04-22 06:00:00,london_grid_409,15.42,1006.8019,70.0,192.56,14.85
2018-04-22 07:00:00,london_grid_409,16.2,1006.5519,69.0,202.51,14.86
2018-04-22 08:00:00,london_grid_409,17.47,1006.2928,65.0,213.08,14.63
2018-04-22 09:00:00,london_grid_409,18.94,1006.043,59.0,220.45,15.03
2018-04-22 10:00:00,london_grid_409,21.54,1009.4099,38.0,218.1,12.88
2018-04-22 11:00:00,london_grid_409,21.57,1005.0479,45.0,220.46,18.13
2018-04-22 12:00:00,london_grid_409,22.14,1004.1878,42.0,223.63,19.62
2018-04-22 13:00:00,london_grid_409,22.75,1004.3919,39.0,227.38,20.51
2018-04-22 14:00:00,london_grid_409,22.73,1004.1355,41.0,233.25,21.29
2018-04-22 15:00:00,london_grid_409,22.18,1004.0704,45.0,240.35,21.35
2018-04-22 16:00:00,london_grid_409,21.63,1004.2996,49.0,240.51,20.34
2018-04-22 17:00:00,london_grid_409,20.15,1004.7117,56.0,250.81,19.82
2018-04-22 18:00:00,london_grid_409,18.54,1005.3562,61.0,260.16,19.88
2018-04-22 19:00:00,london_grid_409,17.05,1006.2031,63.0,265.91,20.28
2018-04-22 20:00:00,london_grid_409,15.69,1007.1397,63.0,268.61,20.5
2018-04-22 21:00:00,london_grid_409,14.44,1008.0324,62.0,269.6,20.25
2018-04-22 22:00:00,london_grid_409,13.59,1008.7538,63.0,267.56,19.49
2018-04-22 23:00:00,london_grid_409,12.52,1009.2242,62.0,269.73,18.51
2018-04-23 00:00:00,london_grid_409,13.46,1013.8083,51.0,274.38,18.29
2018-04-23 01:00:00,london_grid_409,12.69,1013.9956,55.0,273.24,16.75
2018-04-23 02:00:00,london_grid_409,12.1,1014.1563,60.0,269.87,15.36
2018-04-23 03:00:00,london_grid_409,10.04,1010.1686,74.0,262.56,14.12
2018-04-23 04:00:00,london_grid_409,9.63,1010.4819,77.0,261.13,13.36
2018-04-23 05:00:00,london_grid_409,9.38,1010.8799,79.0,260.52,13.03
2018-04-23 06:00:00,london_grid_409,10.52,1015.5931,70.0,266.5,12.15
2018-04-23 07:00:00,london_grid_409,10.28,1011.8417,73.0,264.82,13.47
2018-04-23 08:00:00,london_grid_409,11.45,1012.2964,67.0,266.97,14.11
2018-04-23 09:00:00,london_grid_409,12.86,1012.6169,59.0,266.2,14.68
2018-04-23 10:00:00,london_grid_409,14.2,1012.8776,54.0,260.51,16.11
2018-04-23 11:00:00,london_grid_409,15.32,1012.7732,50.0,255.63,17.02
2018-04-23 12:00:00,london_grid_409,17.26,1016.8793,35.0,252.39,15.53
2018-04-23 13:00:00,london_grid_409,16.13,1012.6175,49.0,251.08,19.18
2018-04-23 14:00:00,london_grid_409,15.88,1012.6181,50.0,251.86,20.09
2018-04-23 15:00:00,london_grid_409,15.51,1012.5469,52.0,253.36,20.6
2018-04-23 16:00:00,london_grid_409,16.76,1016.3328,39.0,251.95,17.08
2018-04-23 17:00:00,london_grid_409,14.9,1012.0282,57.0,253.37,19.83
2018-04-23 18:00:00,london_grid_409,14.32,1011.9798,60.0,254.2,19.34
2018-04-23 19:00:00,london_grid_409,13.71,1012.0684,64.0,251.46,19.01
2018-04-23 20:00:00,london_grid_409,13.07,1012.2287,68.0,246.25,18.91
2018-04-23 21:00:00,london_grid_409,12.42,1012.3678,71.0,240.54,18.97
2018-04-23 22:00:00,london_grid_409,12.1,1012.0921,72.0,233.78,21.51
2018-04-23 23:00:00,london_grid_409,11.65,1011.8711,74.0,234.71,21.04
2018-04-24 00:00:00,london_grid_409,11.36,1011.6306,76.0,237.65,20.23
2018-04-24 01:00:00,london_grid_409,11.29,1011.4416,77.0,241.76,19.41
2018-04-24 02:00:00,london_grid_409,11.36,1011.3182,79.0,246.19,18.66
2018-04-24 03:00:00,london_grid_409,11.47,1011.2602,80.0,250.08,17.92
2018-04-24 04:00:00,london_grid_409,11.59,1011.2433,79.0,258.95,18.75
2018-04-24 05:00:00,london_grid_409,11.48,1011.4816,79.0,259.39,16.93
2018-04-24 06:00:00,london_grid_409,11.66,1011.7081,76.0,259.0,15.38
2018-04-24 07:00:00,london_grid_409,12.31,1011.8326,72.0,258.85,14.68
2018-04-24 08:00:00,london_grid_409,13.63,1016.0628,60.0,262.0,12.0
2018-04-24 09:00:00,london_grid_409,14.11,1016.0577,57.0,256.15,10.81
2018-04-24 10:00:00,london_grid_409,13.17,1012.1185,69.0,243.79,12.89
2018-04-24 11:00:00,london_grid_409,12.44,1012.0229,73.0,234.25,11.55
2018-04-24 12:00:00,london_grid_409,11.91,1011.5584,77.0,222.71,11.91
2018-04-24 13:00:00,london_grid_409,12.98,1014.7841,71.0,216.71,13.84
2018-04-24 14:00:00,london_grid_409,12.4,1009.3787,82.0,213.16,18.48
2018-04-24 15:00:00,london_grid_409,13.35,1012.2526,78.0,212.1,17.96
2018-04-24 16:00:00,london_grid_409,14.81,1006.8643,75.0,219.88,27.83
2018-04-24 17:00:00,london_grid_409,14.95,1010.521,71.0,229.37,23.86
2018-04-24 18:00:00,london_grid_409,14.45,1010.1039,72.0,233.59,24.28
2018-04-24 19:00:00,london_grid_409,13.11,1005.4501,80.0,230.65,27.16
2018-04-24 20:00:00,london_grid_409,12.95,1004.9918,80.0,230.55,27.61
2018-04-24 21:00:00,london_grid_409,12.94,1004.6717,79.0,233.31,27.11
2018-04-24 22:00:00,london_grid_409,13.79,1008.7082,70.0,235.63,23.32
2018-04-24 23:00:00,london_grid_409,12.73,1004.5794,78.0,250.97,25.29
2018-04-25 00:00:00,london_grid_409,12.36,1004.7924,77.0,264.87,24.65
2018-04-25 01:00:00,london_grid_409,11.56,1005.2455,77.0,275.15,22.96
2018-04-25 02:00:00,london_grid_409,10.54,1005.8275,77.0,282.19,20.28
2018-04-25 03:00:00,london_grid_409,9.59,1006.396,78.0,285.04,17.5
2018-04-25 04:00:00,london_grid_409,8.79,1006.8451,78.0,279.18,15.66
2018-04-25 05:00:00,london_grid_409,8.68,1007.1916,78.0,274.7,15.61
2018-04-25 06:00:00,london_grid_409,9.04,1007.5281,75.0,271.52,16.4
2018-04-25 07:00:00,london_grid_409,9.83,1007.9039,69.0,271.44,17.45
2018-04-25 08:00:00,london_grid_409,10.92,1008.2456,61.0,272.4,18.56
2018-04-25 09:00:00,london_grid_409,12.14,1008.449,53.0,272.02,19.62
2018-04-25 10:00:00,london_grid_409,14.54,1012.664,31.0,263.48,15.9
2018-04-25 11:00:00,london_grid_409,14.54,1008.2501,42.0,260.41,21.9
2018-04-25 12:00:00,london_grid_409,15.08,1008.0284,41.0,257.95,23.16
2018-04-25 13:00:00,london_grid_409,15.23,1007.9026,41.0,256.05,24.84
2018-04-25 14:00:00,london_grid_409,15.06,1007.8447,43.0,255.09,26.49
2018-04-25 15:00:00,london_grid_409,16.08,1012.042,28.0,254.26,21.71
2018-04-25 16:00:00,london_grid_409,13.7,1007.4095,51.0,252.53,27.98
2018-04-25 17:00:00,london_grid_409,15.02,1012.1776,32.0,257.07,26.7
2018-04-25 18:00:00,london_grid_409,14.4,1012.2799,35.0,260.7,28.43
2018-04-25 19:00:00,london_grid_409,11.57,1008.328,57.0,261.28,26.23
2018-04-25 20:00:00,london_grid_409,10.69,1008.8374,60.0,262.56,25.52
2018-04-25 21:00:00,london_grid_409,11.88,1013.706,52.0,265.67,26.45
2018-04-25 22:00:00,london_grid_409,9.5,1009.7806,66.0,260.33,23.25
2018-04-25 23:00:00,london_grid_409,9.12,1010.2135,67.0,262.39,22.6
2018-04-26 00:00:00,london_grid_409,8.84,1010.5338,68.0,264.28,22.01
2018-04-26 01:00:00,london_grid_409,10.26,1015.0283,58.0,267.21,22.36
2018-04-26 02:00:00,london_grid_409,8.35,1010.8678,69.0,264.91,20.76
2018-04-26 03:00:00,london_grid_409,9.71,1015.336,60.0,266.61,21.4
2018-04-26 04:00:00,london_grid_409,7.69,1011.5798,74.0,259.91,20.36
2018-04-26 05:00:00,london_grid_409,8.86,1016.2226,66.0,263.89,20.79
2018-04-26 06:00:00,london_grid_409,8.97,1016.519,63.0,265.27,19.72
2018-04-26 07:00:00,london_grid_409,8.73,1012.3943,67.0,264.04,19.7
2018-04-26 08:00:00,london_grid_409,10.62,1016.7399,49.0,264.71,16.12
2018-04-26 09:00:00,london_grid_409,11.29,1012.4847,53.0,264.1,20.29
2018-04-26 10:00:00,london_grid_409,12.68,1012.3871,48.0,257.47,21.18
2018-04-26 11:00:00,london_grid_409,13.76,1012.2274,44.0,257.03,21.68
2018-04-26 12:00:00,london_grid_409,14.56,1011.9872,40.0,256.83,22.14
2018-04-26 13:00:00,london_grid_409,15.02,1011.6717,38.0,256.66,22.53
2018-04-26 14:00:00,london_grid_409,15.16,1011.333,38.0,256.7,22.69
2018-04-26 15:00:00,london_grid_409,15.03,1011.0348,38.0,257.26,22.42
2018-04-26 16:00:00,london_grid_409,14.63,1011.1833,41.0,253.08,21.79
2018-04-26 17:00:00,london_grid_409,13.98,1011.0781,43.0,253.68,20.66
2018-04-26 18:00:00,london_grid_409,13.16,1011.0756,47.0,254.25,19.12
2018-04-26 19:00:00,london_grid_409,12.25,1011.1868,51.0,254.11,17.22
2018-04-26 20:00:00,london_grid_409,11.36,1011.313,56.0,252.81,15.02
2018-04-26 21:00:00,london_grid_409,10.58,1011.3285,60.0,249.74,12.63
2018-04-26 22:00:00,london_grid_409,10.43,1011.1228,66.0,237.61,9.84
2018-04-26 23:00:00,london_grid_409,9.87,1010.6484,69.0,229.86,7.7
2018-04-27 00:00:00,london_grid_409,9.43,1010.065,71.0,220.77,6.32
2018-04-27 01:00:00,london_grid_409,9.13,1009.4587,74.0,213.06,5.93
2018-04-27 02:00:00,london_grid_409,8.95,1008.85,76.0,206.27,6.11
2018-04-27 03:00:00,london_grid_409,8.81,1008.2431,77.0,196.79,6.52
2018-04-27 04:00:00,london_grid_409,9.03,1007.7607,77.0,182.52,6.24
2018-04-27 05:00:00,london_grid_409,8.93,1007.1642,77.0,164.17,7.26
2018-04-27 06:00:00,london_grid_409,8.9,1006.465,76.0,146.97,9.19
2018-04-27 07:00:00,london_grid_409,9.04,1005.6323,75.0,134.46,11.96
2018-04-27 08:00:00,london_grid_409,9.44,1004.7641,74.0,129.89,14.58
2018-04-27 09:00:00,london_grid_409,10.2,1003.9907,71.0,134.37,15.82
2018-04-27 10:00:00,london_grid_409,9.51,1003.5271,74.0,116.53,14.68
2018-04-27 11:00:00,london_grid_409,11.08,1007.0512,62.0,133.22,11.49
2018-04-27 12:00:00,london_grid_409,10.78,1002.211,76.0,135.77,13.73
2018-04-27 13:00:00,london_grid_409,11.52,1001.402,75.0,151.61,13.82
2018-04-27 14:00:00,london_grid_409,12.15,1000.5511,72.0,165.98,14.52
2018-04-27 15:00:00,london_grid_409,13.35,1003.9518,59.0,180.28,16.81
2018-04-27 16:00:00,london_grid_409,11.97,999.9416,73.0,194.71,9.72
2018-04-27 17:00:00,london_grid_409,12.37,999.6256,71.0,196.88,6.61
2018-04-27 18:00:00,london_grid_409,13.86,1003.537,59.0,189.13,5.15
2018-04-27 19:00:00,london_grid_409,13.61,1003.5396,63.0,151.61,2.46
2018-04-27 20:00:00,london_grid_409,13.0,1003.6936,70.0,89.05,3.04
2018-04-27 21:00:00,london_grid_409,10.47,999.9928,84.0,66.21,4.11
2018-04-27 22:00:00,london_grid_409,12.3,1004.7789,73.0,109.92,6.53
2018-04-27 23:00:00,london_grid_409,10.57,1000.7106,85.0,60.74,4.09
2018-04-28 00:00:00,london_grid_409,10.37,1000.6399,87.0,13.88,5.58
2018-04-28 01:00:00,london_grid_409,10.02,1000.7428,87.0,358.65,8.87
2018-04-28 02:00:00,london_grid_409,9.57,1001.0221,87.0,354.71,11.81
2018-04-28 03:00:00,london_grid_409,10.16,1005.5665,76.0,359.87,13.02
2018-04-28 04:00:00,london_grid_409,9.29,1002.0086,86.0,357.75,12.06
2018-04-28 05:00:00,london_grid_409,10.24,1006.5803,73.0,7.96,12.48
2018-04-28 06:00:00,london_grid_409,10.02,1007.0789,72.0,7.89,11.82
2018-04-28 07:00:00,london_grid_409,8.7,1003.5286,82.0,0.29,11.82
2018-04-28 08:00:00,london_grid_409,8.79,1004.1522,81.0,358.01,10.85
2018-04-28 09:00:00,london_grid_409,9.06,1004.739,80.0,356.68,9.97
2018-04-28 10:00:00,london_grid_409,9.55,1005.61,76.0,345.91,10.65
2018-04-28 11:00:00,london_grid_409,10.5,1005.8791,71.0,349.1,10.33
2018-04-28 12:00:00,london_grid_409,11.27,1006.029,68.0,352.53,9.84
2018-04-28 13:00:00,london_grid_409,11.59,1006.1218,66.0,353.78,9.02
2018-04-28 14:00:00,london_grid_409,11.59,1006.1759,66.0,353.49,8.21
2018-04-28 15:00:00,london_grid_409,11.49,1006.1986,67.0,353.51,7.91
2018-04-28 16:00:00,london_grid_409,9.73,1007.0951,75.0,358.77,8.15
2018-04-28 17:00:00,london_grid_409,9.92,1007.1294,74.0,3.79,8.96
2018-04-28 18:00:00,london_grid_409,10.0,1007.2144,73.0,8.8,9.71
2018-04-28 19:00:00,london_grid_409,9.69,1007.4377,75.0,13.71,10.02
2018-04-28 20:00:00,london_grid_409,9.08,1007.7332,79.0,18.06,10.05
2018-04-28 21:00:00,london_grid_409,8.38,1007.9968,82.0,20.76,10.07
2018-04-28 22:00:00,london_grid_409,7.54,1008.868,84.0,11.52,10.19
2018-04-28 23:00:00,london_grid_409,7.15,1008.7813,85.0,13.36,10.66
2018-04-29 00:00:00,london_grid_409,6.91,1008.5971,86.0,16.39,11.19
2018-04-29 01:00:00,london_grid_409,6.81,1008.4219,86.0,20.42,11.69
2018-04-29 02:00:00,london_grid_409,6.8,1008.2363,86.0,23.71,12.22
2018-04-29 03:00:00,london_grid_409,6.86,1007.9896,86.0,24.36,12.82
2018-04-29 04:00:00,london_grid_409,6.81,1007.7946,85.0,22.97,12.62
2018-04-29 05:00:00,london_grid_409,7.01,1007.9041,84.0,24.19,12.84
2018-04-29 06:00:00,london_grid_409,7.32,1007.8975,82.0,24.74,13.43
2018-04-29 07:00:00,london_grid_409,8.89,1011.8062,71.0,29.33,12.54
2018-04-29 08:00:00,london_grid_409,8.21,1007.2336,78.0,24.0,16.05
2018-04-29 09:00:00,london_grid_409,8.58,1006.8254,77.0,23.83,17.57
2018-04-29 10:00:00,london_grid_409,8.94,1011.2677,65.0,20.04,13.53
2018-04-29 11:00:00,london_grid_409,9.11,1011.1671,63.0,24.05,13.81
2018-04-29 12:00:00,london_grid_409,9.22,1010.9581,62.0,25.43,14.43
2018-04-29 13:00:00,london_grid_409,8.41,1006.3536,74.0,22.05,19.77
2018-04-29 14:00:00,london_grid_409,8.45,1005.7946,73.0,17.43,21.32
2018-04-29 15:00:00,london_grid_409,8.84,1009.4639,62.0,11.5,18.38
2018-04-29 16:00:00,london_grid_409,8.02,1005.4303,74.0,16.49,23.55
2018-04-29 17:00:00,london_grid_409,7.71,1005.1051,76.0,16.1,23.67
2018-04-29 18:00:00,london_grid_409,7.15,1004.1332,79.0,17.01,24.64
2018-04-29 19:00:00,london_grid_409,7.14,1004.8144,79.0,17.12,23.81
2018-04-29 20:00:00,london_grid_409,7.71,1008.9497,73.0,20.0,19.93
2018-04-29 21:00:00,london_grid_409,6.78,1004.6694,79.0,18.2,24.68
2018-04-29 22:00:00,london_grid_409,7.48,1008.5785,68.0,20.36,23.41
2018-04-29 23:00:00,london_grid_409,6.34,1003.9925,75.0,16.16,26.73
2018-04-11 00:00:00,london_grid_430,10.2,1002.6119,88.0,51.67,9.77
2018-04-11 01:00:00,london_grid_430,10.08,1002.4627,90.0,47.41,8.92
2018-04-11 02:00:00,london_grid_430,9.98,1002.3075,91.0,43.59,8.15
2018-04-11 03:00:00,london_grid_430,9.92,1002.2412,92.0,39.82,7.5
2018-04-11 04:00:00,london_grid_430,9.74,1002.207,91.0,15.26,6.65
2018-04-11 05:00:00,london_grid_430,9.6,1002.388,91.0,17.77,7.44
