time,station_id,temperature,pressure,humidity,wind_direction,wind_speed
2018-04-14 12:00:00,beijing_grid_283,16.0,1008.1474,13.0,330.44,16.77
2018-04-14 13:00:00,beijing_grid_283,16.0,1010.2834,14.0,323.26,15.1
2018-04-14 14:00:00,beijing_grid_283,15.0,1010.0399,15.0,318.72,15.43
2018-04-14 15:00:00,beijing_grid_283,14.0,1011.5199,16.0,312.19,14.31
2018-04-14 16:00:00,beijing_grid_283,9.5,1010.7983,17.0,314.34,14.5
2018-04-14 17:00:00,beijing_grid_283,8.2,1010.7353,18.0,314.48,12.92
2018-04-14 18:00:00,beijing_grid_283,7.3,1010.9536,19.0,316.11,11.51
2018-04-14 19:00:00,beijing_grid_283,7.0,1010.7693,19.0,314.2,9.85
2018-04-14 20:00:00,beijing_grid_283,7.0,1010.0904,21.0,311.7,7.88
2018-04-14 21:00:00,beijing_grid_283,7.0,1010.8878,21.0,306.91,6.1
2018-04-14 22:00:00,beijing_grid_283,4.0,1010.0516,24.0,315.11,5.57
2018-04-14 23:00:00,beijing_grid_283,5.0,1010.3425,23.0,319.71,5.31
2018-04-15 00:00:00,beijing_grid_283,12.0,1010.7285,20.0,322.33,5.21
2018-04-15 01:00:00,beijing_grid_283,16.0,1012.487,18.0,323.31,4.84
2018-04-15 02:00:00,beijing_grid_283,17.0,1011.0047,14.0,310.03,4.65
2018-04-15 03:00:00,beijing_grid_283,19.0,1010.6525,11.0,295.52,3.56
2018-04-15 04:00:00,beijing_grid_283,21.0,1010.2536,11.0,221.34,2.61
2018-04-15 05:00:00,beijing_grid_283,21.0,1008.9116,10.0,195.47,3.84
2018-04-15 06:00:00,beijing_grid_283,22.0,1008.1806,10.0,197.89,5.77
2018-04-15 07:00:00,beijing_grid_283,22.0,1007.9541,9.0,192.87,7.07
2018-04-15 08:00:00,beijing_grid_283,23.0,1005.3263,10.0,195.57,8.01
2018-04-15 09:00:00,beijing_grid_283,22.0,1007.0079,10.0,192.46,10.23
2018-04-15 10:00:00,beijing_grid_283,20.0,1005.3201,12.0,196.78,13.98
2018-04-15 11:00:00,beijing_grid_283,19.0,1005.6197,14.0,198.77,15.93
2018-04-15 12:00:00,beijing_grid_283,18.0,1007.4246,16.0,202.83,17.04
2018-04-15 13:00:00,beijing_grid_283,17.0,1007.327,18.0,206.36,15.97
2018-04-15 14:00:00,beijing_grid_283,16.0,1006.6225,19.0,210.34,13.1
2018-04-15 15:00:00,beijing_grid_283,15.0,1006.4156,21.0,216.82,10.95
2018-04-15 16:00:00,beijing_grid_283,11.0,1007.5598,22.0,210.05,8.69
2018-04-15 17:00:00,beijing_grid_283,11.0,1006.9132,24.0,200.96,6.09
2018-04-15 18:00:00,beijing_grid_283,11.0,1006.7544,25.0,202.14,5.74
2018-04-15 19:00:00,beijing_grid_283,11.0,1007.1958,26.0,186.59,4.13
2018-04-15 20:00:00,beijing_grid_283,11.0,1007.1609,28.0,162.08,2.75
2018-04-15 21:00:00,beijing_grid_283,11.0,1007.4462,29.0,129.09,2.43
2018-04-15 22:00:00,beijing_grid_283,7.0,1007.2252,29.0,96.44,3.29
2018-04-15 23:00:00,beijing_grid_283,7.0,1007.6776,28.0,97.98,3.24
2018-04-16 00:00:00,beijing_grid_283,11.0,1007.4982,27.0,105.98,3.66
2018-04-16 01:00:00,beijing_grid_283,14.0,1007.9215,24.0,131.29,3.72
2018-04-16 02:00:00,beijing_grid_283,16.0,1007.3194,22.0,154.92,5.15
2018-04-16 03:00:00,beijing_grid_283,19.0,1007.735,20.0,173.02,6.83
2018-04-16 04:00:00,beijing_grid_283,20.0,1004.7852,18.0,180.18,10.62
2018-04-16 05:00:00,beijing_grid_283,23.0,1004.4784,17.0,185.16,13.16
2018-04-16 06:00:00,beijing_grid_283,23.0,1004.3055,15.0,188.73,15.21
2018-04-16 07:00:00,beijing_grid_283,24.0,1002.7034,15.0,189.24,16.93
2018-04-16 08:00:00,beijing_grid_283,24.0,1002.7659,15.0,192.02,18.18
2018-04-16 09:00:00,beijing_grid_283,23.0,1001.8689,16.0,191.54,18.45
2018-04-16 10:00:00,beijing_grid_283,23.0,1001.4106,19.0,185.98,15.6
2018-04-16 11:00:00,beijing_grid_283,21.0,1001.6611,21.0,184.58,13.8
2018-04-16 12:00:00,beijing_grid_283,20.0,1003.1316,23.0,186.53,12.48
2018-04-16 13:00:00,beijing_grid_283,20.0,1002.7535,26.0,187.26,11.99
2018-04-16 14:00:00,beijing_grid_283,19.0,1003.1354,28.0,190.27,12.06
2018-04-16 15:00:00,beijing_grid_283,18.0,1003.8559,30.0,197.63,13.47
2018-04-16 16:00:00,beijing_grid_283,12.0,1003.7072,36.0,190.2,10.9
2018-04-16 17:00:00,beijing_grid_283,12.2,1002.8088,37.0,188.66,10.14
2018-04-16 18:00:00,beijing_grid_283,11.6,1003.7496,39.0,192.63,10.59
2018-04-16 19:00:00,beijing_grid_283,11.4,1002.8784,42.0,185.65,7.82
2018-04-16 20:00:00,beijing_grid_283,11.1,1002.8182,43.0,190.41,6.65
2018-04-16 21:00:00,beijing_grid_283,11.0,1002.3166,45.0,174.88,4.28
2018-04-16 22:00:00,beijing_grid_283,11.0,1002.9199,46.0,160.24,4.19
2018-04-16 23:00:00,beijing_grid_283,13.0,1003.8479,44.0,163.26,4.75
2018-04-17 00:00:00,beijing_grid_283,14.0,1004.5357,43.0,158.23,5.67
2018-04-17 01:00:00,beijing_grid_283,15.0,1004.0754,40.0,156.19,6.16
2018-04-17 02:00:00,beijing_grid_283,17.0,1003.3336,37.0,156.16,7.2
2018-04-17 03:00:00,beijing_grid_283,19.0,1003.4208,33.0,161.74,7.9
2018-04-17 04:00:00,beijing_grid_283,20.0,1001.4006,32.0,159.03,8.42
2018-04-17 05:00:00,beijing_grid_283,22.0,1001.9909,29.0,170.41,9.16
2018-04-17 06:00:00,beijing_grid_283,23.0,1000.3325,27.0,173.45,9.85
2018-04-17 07:00:00,beijing_grid_283,23.0,1000.5251,26.0,180.79,10.29
2018-04-17 08:00:00,beijing_grid_283,23.0,998.8373,25.0,178.66,10.11
2018-04-17 09:00:00,beijing_grid_283,23.0,999.5099,26.0,180.78,9.2
2018-04-17 10:00:00,beijing_grid_283,22.0,1000.4945,29.0,172.99,6.86
2018-04-17 11:00:00,beijing_grid_283,21.0,998.9848,32.0,149.61,5.3
2018-04-17 12:00:00,beijing_grid_283,21.0,1000.1171,35.0,128.79,4.72
2018-04-17 13:00:00,beijing_grid_283,19.0,1000.3825,36.0,136.64,3.85
2018-04-17 14:00:00,beijing_grid_283,19.0,1000.5738,39.0,125.69,3.19
2018-04-17 15:00:00,beijing_grid_283,17.0,1000.6553,40.0,157.92,2.42
2018-04-17 16:00:00,beijing_grid_283,13.8,1001.8446,42.0,147.04,2.73
2018-04-17 17:00:00,beijing_grid_283,13.3,999.8903,45.0,115.95,1.75
2018-04-17 18:00:00,beijing_grid_283,13.2,1000.112,47.0,99.08,2.1
2018-04-17 19:00:00,beijing_grid_283,13.0,1000.2358,49.0,92.62,1.99
2018-04-17 20:00:00,beijing_grid_283,13.0,999.6683,52.0,71.41,2.66
2018-04-17 21:00:00,beijing_grid_283,13.0,999.5162,53.0,66.09,2.96
2018-04-17 22:00:00,beijing_grid_283,13.0,1001.5749,61.0,123.81,3.69
2018-04-17 23:00:00,beijing_grid_283,13.0,1000.7347,59.0,108.98,3.45
2018-04-18 00:00:00,beijing_grid_283,14.0,1000.7428,56.0,110.44,3.98
2018-04-18 01:00:00,beijing_grid_283,14.0,1000.8607,52.0,121.94,4.27
2018-04-18 02:00:00,beijing_grid_283,19.0,1001.6453,48.0,143.8,5.31
2018-04-18 03:00:00,beijing_grid_283,20.0,998.919,44.0,151.2,6.72
2018-04-18 04:00:00,beijing_grid_283,22.0,997.7157,42.0,159.09,7.64
2018-04-18 05:00:00,beijing_grid_283,23.0,996.4547,38.0,164.05,8.26
2018-04-18 06:00:00,beijing_grid_283,25.0,996.1785,35.0,171.92,8.89
2018-04-18 07:00:00,beijing_grid_283,26.0,996.7671,33.0,182.26,9.81
2018-04-18 08:00:00,beijing_grid_283,26.0,996.0869,33.0,186.5,10.71
2018-04-18 09:00:00,beijing_grid_283,25.0,993.9895,35.0,185.28,10.31
2018-04-18 10:00:00,beijing_grid_283,24.0,995.7683,37.0,188.45,5.09
2018-04-18 11:00:00,beijing_grid_283,23.0,997.1353,39.0,197.4,2.77
2018-04-18 12:00:00,beijing_grid_283,21.0,995.6241,43.0,342.3,0.65
2018-04-18 13:00:00,beijing_grid_283,19.0,996.4893,46.0,2.82,3.18
2018-04-18 14:00:00,beijing_grid_283,18.0,997.2172,49.0,2.42,4.67
2018-04-18 15:00:00,beijing_grid_283,17.0,998.0584,51.0,4.85,5.6
2018-04-18 16:00:00,beijing_grid_283,13.5,999.6817,54.0,18.67,4.31
2018-04-18 17:00:00,beijing_grid_283,14.4,998.6033,57.0,17.52,5.16
2018-04-18 18:00:00,beijing_grid_283,14.3,998.5878,59.0,18.27,5.42
2018-04-18 19:00:00,beijing_grid_283,14.2,999.5651,60.0,17.06,5.2
2018-04-18 20:00:00,beijing_grid_283,14.1,999.6382,62.0,13.24,5.47
2018-04-18 21:00:00,beijing_grid_283,14.0,999.7593,61.0,11.6,5.17
2018-04-18 22:00:00,beijing_grid_283,15.0,1000.559,60.0,19.68,5.16
2018-04-18 23:00:00,beijing_grid_283,15.0,1002.1904,57.0,37.2,5.42
2018-04-19 00:00:00,beijing_grid_283,18.0,1002.4296,53.0,56.24,6.55
2018-04-19 01:00:00,beijing_grid_283,20.0,1003.7135,50.0,71.19,8.59
2018-04-19 02:00:00,beijing_grid_283,21.0,1004.3268,46.0,84.08,10.7
2018-04-19 03:00:00,beijing_grid_283,24.0,1002.8155,43.0,99.61,12.3
2018-04-19 04:00:00,beijing_grid_283,25.0,1003.042,42.0,104.11,11.57
2018-04-19 05:00:00,beijing_grid_283,25.0,1001.5867,39.0,120.42,12.16
2018-04-19 06:00:00,beijing_grid_283,25.0,1001.5867,39.0,120.42,12.16
2018-04-19 07:00:00,beijing_grid_283,25.0,1001.5867,39.0,120.42,12.16
2018-04-19 08:00:00,beijing_grid_283,27.0,999.7876,35.0,136.07,18.77
2018-04-19 09:00:00,beijing_grid_283,27.0,998.7778,35.0,134.36,20.39
2018-04-19 10:00:00,beijing_grid_283,26.0,998.7492,48.0,126.02,17.22
2018-04-19 11:00:00,beijing_grid_283,25.0,1000.4935,47.0,121.46,17.42
2018-04-19 12:00:00,beijing_grid_283,24.0,1000.3777,47.0,116.56,16.21
2018-04-19 13:00:00,beijing_grid_283,23.0,1002.0548,46.0,112.92,13.45
2018-04-19 14:00:00,beijing_grid_283,21.0,1002.2336,45.0,107.74,10.03
2018-04-19 15:00:00,beijing_grid_283,20.0,1003.9765,44.0,101.3,7.9
2018-04-19 16:00:00,beijing_grid_283,16.5,1002.9349,52.0,106.52,7.68
2018-04-19 17:00:00,beijing_grid_283,15.6,1002.8451,54.0,102.79,7.63
2018-04-19 18:00:00,beijing_grid_283,15.2,1002.2072,55.0,99.06,7.46
2018-04-19 19:00:00,beijing_grid_283,14.4,1001.3997,57.0,93.32,6.89
2018-04-19 20:00:00,beijing_grid_283,14.1,1002.2579,59.0,87.1,5.9
2018-04-19 21:00:00,beijing_grid_283,14.0,1001.3815,59.0,79.22,5.0
2018-04-19 22:00:00,beijing_grid_283,15.0,1002.0365,60.0,77.14,5.6
2018-04-19 23:00:00,beijing_grid_283,14.0,1001.7456,58.0,76.71,5.71
2018-04-20 00:00:00,beijing_grid_283,17.0,1002.532,55.0,83.67,5.74
2018-04-20 01:00:00,beijing_grid_283,18.0,1001.8868,51.0,102.36,5.71
2018-04-20 02:00:00,beijing_grid_283,21.0,1001.8476,47.0,129.42,6.87
2018-04-20 03:00:00,beijing_grid_283,22.0,1002.097,41.0,151.5,8.28
2018-04-20 04:00:00,beijing_grid_283,24.0,999.2773,33.0,170.09,12.43
2018-04-20 05:00:00,beijing_grid_283,25.0,998.2016,28.0,177.25,15.69
2018-04-20 06:00:00,beijing_grid_283,28.0,997.1623,24.0,182.77,18.44
2018-04-20 07:00:00,beijing_grid_283,29.0,995.3224,22.0,186.52,20.44
2018-04-20 08:00:00,beijing_grid_283,29.0,995.5922,20.0,190.77,20.88
2018-04-20 09:00:00,beijing_grid_283,29.0,993.8866,20.0,189.37,19.96
2018-04-20 10:00:00,beijing_grid_283,28.0,996.0823,25.0,177.41,14.38
2018-04-20 11:00:00,beijing_grid_283,26.0,995.1454,28.0,158.64,11.68
2018-04-20 12:00:00,beijing_grid_283,24.0,996.2739,30.0,135.22,10.84
2018-04-20 13:00:00,beijing_grid_283,24.0,996.2382,32.0,120.79,9.93
2018-04-20 14:00:00,beijing_grid_283,23.0,996.8666,33.0,111.29,9.51
2018-04-20 15:00:00,beijing_grid_283,21.0,997.8264,34.0,102.83,8.64
2018-04-20 16:00:00,beijing_grid_283,15.0,998.1619,38.0,95.02,7.68
2018-04-20 17:00:00,beijing_grid_283,15.1,998.8753,40.0,81.62,8.06
2018-04-20 18:00:00,beijing_grid_283,15.2,997.6515,43.0,65.31,7.8
2018-04-20 19:00:00,beijing_grid_283,15.3,998.4231,45.0,53.44,7.63
2018-04-20 20:00:00,beijing_grid_283,15.4,997.2272,47.0,37.95,7.27
2018-04-20 21:00:00,beijing_grid_283,15.5,998.3863,49.0,27.83,7.28
2018-04-20 22:00:00,beijing_grid_283,17.0,999.4085,58.0,11.98,9.09
2018-04-20 23:00:00,beijing_grid_283,16.0,999.6031,64.0,11.8,8.77
2018-04-21 00:00:00,beijing_grid_283,16.0,999.0749,71.0,17.99,8.0
2018-04-21 01:00:00,beijing_grid_283,16.0,1000.8439,76.0,28.38,8.03
2018-04-21 02:00:00,beijing_grid_283,16.0,1002.3627,80.0,40.06,8.57
2018-04-21 03:00:00,beijing_grid_283,17.0,1003.0549,83.0,50.18,9.34
2018-04-21 04:00:00,beijing_grid_283,17.0,1001.8308,82.0,64.74,12.05
2018-04-21 05:00:00,beijing_grid_283,16.0,1003.8421,81.0,64.9,13.8
2018-04-21 06:00:00,beijing_grid_283,16.0,1003.6767,79.0,61.21,14.43
2018-04-21 07:00:00,beijing_grid_283,16.0,1003.729,77.0,52.09,14.56
2018-04-21 08:00:00,beijing_grid_283,15.0,1005.5959,75.0,40.67,14.82
2018-04-21 09:00:00,beijing_grid_283,14.0,1005.0788,73.0,30.39,14.6
2018-04-21 10:00:00,beijing_grid_283,14.0,1005.7563,65.0,48.23,14.09
2018-04-21 11:00:00,beijing_grid_283,14.0,1006.8882,62.0,40.5,13.29
2018-04-21 12:00:00,beijing_grid_283,13.0,1007.9397,60.0,33.73,12.74
2018-04-21 13:00:00,beijing_grid_283,13.0,1008.0882,58.0,29.55,12.4
2018-04-21 14:00:00,beijing_grid_283,13.0,1008.5922,57.0,29.85,12.29
2018-04-21 15:00:00,beijing_grid_283,13.0,1009.8313,56.0,29.95,12.19
2018-04-21 16:00:00,beijing_grid_283,14.0,1009.6415,53.0,23.74,12.78
2018-04-21 17:00:00,beijing_grid_283,14.0,1008.9158,53.0,22.23,12.3
2018-04-21 18:00:00,beijing_grid_283,13.3,1009.0738,52.0,20.7,12.21
2018-04-21 19:00:00,beijing_grid_283,13.6,1009.1423,49.0,18.11,12.36
2018-04-21 20:00:00,beijing_grid_283,13.9,1009.1025,47.0,15.3,12.58
2018-04-21 21:00:00,beijing_grid_283,14.2,1010.6422,43.0,14.39,12.89
2018-04-21 22:00:00,beijing_grid_283,11.0,1010.8341,43.0,19.58,12.71
2018-04-21 23:00:00,beijing_grid_283,11.0,1011.1957,41.0,14.61,11.7
2018-04-22 00:00:00,beijing_grid_283,12.0,1012.3338,38.0,10.07,10.91
2018-04-22 01:00:00,beijing_grid_283,12.0,1012.5787,36.0,7.5,10.47
2018-04-22 02:00:00,beijing_grid_283,12.0,1012.2104,35.0,7.27,10.23
2018-04-22 03:00:00,beijing_grid_283,13.0,1012.6859,34.0,8.68,10.13
2018-04-22 04:00:00,beijing_grid_283,13.0,1011.9724,44.0,354.19,8.54
2018-04-22 05:00:00,beijing_grid_283,14.0,1011.9565,42.0,351.43,8.76
2018-04-22 06:00:00,beijing_grid_283,14.0,1011.5831,39.0,348.56,8.39
2018-04-22 07:00:00,beijing_grid_283,13.0,1011.7289,37.0,347.99,7.54
2018-04-22 08:00:00,beijing_grid_283,13.0,1009.9063,36.0,347.74,6.4
2018-04-22 09:00:00,beijing_grid_283,13.0,1010.3112,34.0,348.86,5.48
2018-04-22 10:00:00,beijing_grid_283,13.0,1010.064,44.0,358.11,8.79
2018-04-22 11:00:00,beijing_grid_283,13.0,1010.2999,44.0,357.94,8.43
2018-04-22 12:00:00,beijing_grid_283,13.0,1011.3671,45.0,356.44,8.03
2018-04-22 13:00:00,beijing_grid_283,13.0,1011.9875,47.0,354.09,7.69
2018-04-22 14:00:00,beijing_grid_283,13.0,1012.5754,50.0,351.97,7.39
2018-04-22 15:00:00,beijing_grid_283,12.0,1011.1936,52.0,351.26,6.73
2018-04-22 16:00:00,beijing_grid_283,12.5,1012.9603,53.0,4.45,6.68
2018-04-22 17:00:00,beijing_grid_283,13.2,1010.3413,51.0,1.12,5.41
2018-04-22 18:00:00,beijing_grid_283,13.1,1010.2943,50.0,353.72,4.97
2018-04-22 19:00:00,beijing_grid_283,13.4,1011.2574,48.0,347.2,4.89
2018-04-22 20:00:00,beijing_grid_283,13.9,1010.9681,47.0,341.96,5.02
2018-04-22 21:00:00,beijing_grid_283,12.0,1009.3897,46.0,339.46,5.48
2018-04-22 22:00:00,beijing_grid_283,11.0,1011.4279,41.0,343.6,6.88
2018-04-22 23:00:00,beijing_grid_283,12.0,1011.3646,39.0,348.82,7.38
2018-04-23 00:00:00,beijing_grid_283,13.0,1009.8676,37.0,359.56,7.41
2018-04-23 01:00:00,beijing_grid_283,14.0,1011.4525,35.0,14.79,8.19
2018-04-23 02:00:00,beijing_grid_283,15.0,1010.1997,34.0,28.66,9.46
2018-04-23 03:00:00,beijing_grid_283,16.0,1010.9487,33.0,40.92,10.92
2018-04-23 04:00:00,beijing_grid_283,17.0,1011.0323,30.0,35.35,13.31
2018-04-23 05:00:00,beijing_grid_283,18.0,1010.9123,28.0,42.7,12.81
2018-04-23 06:00:00,beijing_grid_283,20.0,1010.4679,27.0,48.1,12.05
2018-04-23 07:00:00,beijing_grid_283,21.0,1010.6707,26.0,55.36,11.56
2018-04-23 08:00:00,beijing_grid_283,21.0,1008.4019,26.0,66.81,10.79
2018-04-23 09:00:00,beijing_grid_283,21.0,1008.4251,26.0,73.54,9.2
2018-04-23 10:00:00,beijing_grid_283,20.0,1008.1453,30.0,85.55,8.01
2018-04-23 11:00:00,beijing_grid_283,18.0,1010.7726,33.0,111.64,5.43
2018-04-23 12:00:00,beijing_grid_283,16.0,1010.521,35.0,137.86,3.93
2018-04-23 13:00:00,beijing_grid_283,16.0,1011.4726,38.0,144.57,2.62
2018-04-23 14:00:00,beijing_grid_283,16.0,1011.4116,41.0,55.95,1.8
2018-04-23 15:00:00,beijing_grid_283,14.0,1012.9373,42.0,21.61,2.82
2018-04-23 16:00:00,beijing_grid_283,12.0,1012.9176,44.0,328.59,3.44
2018-04-23 17:00:00,beijing_grid_283,10.6,1012.0164,43.0,335.17,5.76
2018-04-23 18:00:00,beijing_grid_283,9.9,1012.5501,41.0,334.84,6.75
2018-04-23 19:00:00,beijing_grid_283,9.4,1012.3647,38.0,332.57,7.02
2018-04-23 20:00:00,beijing_grid_283,10.4,1011.3535,36.0,329.2,7.24
2018-04-23 21:00:00,beijing_grid_283,9.0,1011.944,34.0,327.37,7.2
2018-04-23 22:00:00,beijing_grid_283,10.0,1013.8075,36.0,334.8,6.96
2018-04-23 23:00:00,beijing_grid_283,11.0,1012.6801,33.0,333.12,7.2
2018-04-24 00:00:00,beijing_grid_283,15.0,1012.8626,30.0,343.86,7.58
2018-04-24 01:00:00,beijing_grid_283,18.0,1013.1846,25.0,2.22,8.5
2018-04-24 02:00:00,beijing_grid_283,20.0,1012.67,20.0,18.61,9.88
2018-04-24 03:00:00,beijing_grid_283,21.0,1012.3364,16.0,29.79,11.06
2018-04-24 04:00:00,beijing_grid_283,23.0,1010.9283,13.0,42.87,9.95
2018-04-24 05:00:00,beijing_grid_283,24.0,1010.4733,12.0,47.1,8.79
2018-04-24 06:00:00,beijing_grid_283,24.0,1009.0931,13.0,57.2,7.22
2018-04-24 07:00:00,beijing_grid_283,24.0,1008.0278,13.0,68.04,6.82
2018-04-24 08:00:00,beijing_grid_283,25.0,1006.8475,13.0,78.27,6.77
2018-04-24 09:00:00,beijing_grid_283,24.0,1006.9713,13.0,88.57,5.54
2018-04-24 10:00:00,beijing_grid_283,24.0,1007.6372,15.0,147.7,3.98
2018-04-24 11:00:00,beijing_grid_283,22.0,1006.8083,17.0,193.75,5.45
2018-04-24 12:00:00,beijing_grid_283,20.0,1007.06,18.0,214.22,7.25
2018-04-24 13:00:00,beijing_grid_283,19.0,1007.9886,19.0,223.65,8.06
2018-04-24 14:00:00,beijing_grid_283,17.0,1008.1762,20.0,232.7,6.97
2018-04-24 15:00:00,beijing_grid_283,17.0,1007.5992,22.0,248.54,4.82
2018-04-24 16:00:00,beijing_grid_283,13.5,1007.1578,24.0,254.06,2.72
2018-04-24 17:00:00,beijing_grid_283,12.0,1007.2622,25.0,276.47,2.47
2018-04-24 18:00:00,beijing_grid_283,10.6,1006.4693,26.0,314.75,2.46
2018-04-24 19:00:00,beijing_grid_283,10.4,1008.0102,28.0,334.45,2.48
2018-04-24 20:00:00,beijing_grid_283,10.1,1007.9785,29.0,346.87,2.91
2018-04-24 21:00:00,beijing_grid_283,10.0,1006.0292,29.0,354.47,3.75
2018-04-24 22:00:00,beijing_grid_283,8.0,1007.0361,28.0,6.43,4.01
2018-04-24 23:00:00,beijing_grid_283,10.0,1006.3544,27.0,18.07,4.1
2018-04-25 00:00:00,beijing_grid_283,14.0,1008.7463,24.0,40.3,3.41
2018-04-25 01:00:00,beijing_grid_283,18.0,1006.4079,22.0,83.96,2.4
2018-04-25 02:00:00,beijing_grid_283,20.0,1006.7068,19.0,139.51,3.47
2018-04-25 03:00:00,beijing_grid_283,23.0,1005.8872,17.0,159.12,5.94
2018-04-25 04:00:00,beijing_grid_283,24.0,1005.7767,15.0,164.69,7.35
2018-04-25 05:00:00,beijing_grid_283,26.0,1004.8771,13.0,174.11,9.35
2018-04-25 06:00:00,beijing_grid_283,26.0,1002.6582,13.0,178.61,11.78
2018-04-25 07:00:00,beijing_grid_283,26.0,1001.2513,13.0,181.34,13.68
2018-04-25 08:00:00,beijing_grid_283,26.0,1001.7893,14.0,186.73,14.88
2018-04-25 09:00:00,beijing_grid_283,25.0,1000.4158,15.0,187.8,15.89
2018-04-25 10:00:00,beijing_grid_283,24.0,1001.2063,18.0,192.24,14.63
2018-04-25 11:00:00,beijing_grid_283,22.0,1000.2649,20.0,194.87,14.15
2018-04-25 12:00:00,beijing_grid_283,21.0,1001.3392,23.0,200.88,13.69
2018-04-25 13:00:00,beijing_grid_283,20.0,1001.7674,25.0,203.32,11.47
2018-04-25 14:00:00,beijing_grid_283,19.0,1001.4953,27.0,206.97,9.26
2018-04-25 15:00:00,beijing_grid_283,18.0,1000.684,30.0,205.44,6.5
2018-04-25 16:00:00,beijing_grid_283,13.5,1000.0091,34.0,202.38,4.98
2018-04-25 17:00:00,beijing_grid_283,12.2,1000.4609,36.0,197.09,4.49
2018-04-25 18:00:00,beijing_grid_283,11.3,1000.2991,39.0,187.38,3.61
2018-04-25 19:00:00,beijing_grid_283,11.2,999.4138,41.0,150.01,2.01
2018-04-25 20:00:00,beijing_grid_283,11.1,1000.713,44.0,121.16,2.02
2018-04-25 21:00:00,beijing_grid_283,11.0,999.7001,45.0,73.06,2.6
2018-04-25 22:00:00,beijing_grid_283,11.0,1001.9701,46.0,62.13,3.7
2018-04-25 23:00:00,beijing_grid_283,12.0,1000.2985,43.0,56.04,4.3
2018-04-26 00:00:00,beijing_grid_283,15.0,1001.2922,40.0,57.99,4.58
2018-04-26 01:00:00,beijing_grid_283,18.0,1002.5116,36.0,57.97,4.71
2018-04-26 02:00:00,beijing_grid_283,20.0,1001.5739,30.0,65.25,5.11
2018-04-26 03:00:00,beijing_grid_283,22.0,1001.7576,26.0,77.66,5.19
2018-04-26 04:00:00,beijing_grid_283,22.0,1001.4332,23.0,70.95,5.82
2018-04-26 05:00:00,beijing_grid_283,27.0,1000.6101,19.0,90.57,5.8
2018-04-26 06:00:00,beijing_grid_283,29.0,999.8097,17.0,102.29,6.25
2018-04-26 07:00:00,beijing_grid_283,29.0,1000.6165,15.0,106.51,6.07
2018-04-26 08:00:00,beijing_grid_283,29.0,1000.0575,14.0,101.11,5.89
2018-04-26 09:00:00,beijing_grid_283,28.0,999.1167,13.0,67.57,5.94
2018-04-26 10:00:00,beijing_grid_283,27.0,999.9529,20.0,149.73,4.25
2018-04-26 11:00:00,beijing_grid_283,25.0,1001.4003,21.0,25.92,3.2
2018-04-26 12:00:00,beijing_grid_283,21.0,1003.4166,22.0,9.26,7.67
2018-04-26 13:00:00,beijing_grid_283,19.0,1004.4596,21.0,11.9,9.51
2018-04-26 14:00:00,beijing_grid_283,19.0,1006.9516,21.0,23.82,8.2
2018-04-26 15:00:00,beijing_grid_283,17.0,1007.9157,21.0,36.5,6.25
2018-04-26 16:00:00,beijing_grid_283,15.0,1007.9777,30.0,48.33,9.71
2018-04-26 17:00:00,beijing_grid_283,13.6,1007.5613,31.0,47.13,5.74
2018-04-26 18:00:00,beijing_grid_283,12.6,1009.0852,32.0,60.16,2.19
2018-04-26 19:00:00,beijing_grid_283,12.2,1009.3832,34.0,3.52,0.15
2018-04-26 20:00:00,beijing_grid_283,12.0,1010.3032,35.0,229.8,1.06
2018-04-26 21:00:00,beijing_grid_283,12.0,1010.7518,35.0,216.82,1.83
2018-04-26 22:00:00,beijing_grid_283,13.0,1010.3645,28.0,196.39,3.02
2018-04-26 23:00:00,beijing_grid_283,13.0,1011.3432,31.0,188.55,4.78
2018-04-27 00:00:00,beijing_grid_283,18.0,1011.2283,32.0,186.31,6.85
2018-04-27 01:00:00,beijing_grid_283,20.0,1011.7212,31.0,188.48,9.2
2018-04-27 02:00:00,beijing_grid_283,22.0,1011.0211,28.0,190.65,11.4
2018-04-27 03:00:00,beijing_grid_283,24.0,1011.1754,24.0,192.69,12.91
2018-04-27 04:00:00,beijing_grid_283,25.0,1010.1824,22.0,195.43,13.99
2018-04-27 05:00:00,beijing_grid_283,25.0,1008.5809,21.0,194.08,14.91
2018-04-27 06:00:00,beijing_grid_283,26.0,1008.4403,21.0,194.54,16.05
2018-04-27 07:00:00,beijing_grid_283,26.0,1006.1579,21.0,189.83,16.8
2018-04-27 08:00:00,beijing_grid_283,26.0,1006.6036,20.0,190.95,17.12
2018-04-27 09:00:00,beijing_grid_283,26.0,1005.2163,21.0,190.89,16.65
2018-04-27 10:00:00,beijing_grid_283,24.0,1004.1995,23.0,188.63,14.19
2018-04-27 11:00:00,beijing_grid_283,23.0,1003.6993,27.0,193.43,13.05
2018-04-27 12:00:00,beijing_grid_283,22.0,1005.7046,29.0,202.67,12.76
2018-04-27 13:00:00,beijing_grid_283,21.0,1005.045,34.0,203.91,10.55
2018-04-27 14:00:00,beijing_grid_283,21.0,1004.1668,38.0,202.6,7.79
2018-04-27 15:00:00,beijing_grid_283,20.0,1004.7798,41.0,204.76,6.51
2018-04-27 16:00:00,beijing_grid_283,16.0,1004.1618,39.0,195.85,5.0
2018-04-27 17:00:00,beijing_grid_283,16.0,1004.6258,41.0,172.5,3.31
2018-04-27 18:00:00,beijing_grid_283,16.0,1003.4676,43.0,136.44,1.79
